event_id,fold,y_pred,y_actual,bet_side,american_odds,decimal_odds,won,pnl,clv
op_2023-2024_HOU_NOP_2024-02-01,4,0.0054011293686926365,0.08451126515865326,home,120,2.2,False,-100.0,0.08451126515865326
op_2023-2024_BOS_LAL_2024-02-02,4,-0.007504317909479141,0.08969156444072723,away,400,5.0,True,400.0,-0.08969156444072723
op_2023-2024_NYK_IND_2024-02-02,4,-0.005111977458000183,-0.06607261300086975,away,140,2.4,False,-100.0,0.06607261300086975
op_2023-2024_MEM_CLE_2024-02-02,4,0.008751392364501953,-0.10995134711265564,home,170,2.7,False,-100.0,-0.10995134711265564
op_2023-2024_UTA_PHI_2024-02-02,4,-0.005636732093989849,0.013710123486816883,away,150,2.5,True,150.0,-0.013710123486816883
op_2023-2024_WAS_MIA_2024-02-03,4,-0.005285301245748997,0.006740008946508169,away,-345,1.289855072463768,True,28.985507246376805,-0.006740008946508169
op_2023-2024_DET_LAC_2024-02-03,4,0.007839995436370373,-0.006987154018133879,home,475,5.75,False,-100.0,-0.006987154018133879
op_2023-2024_HOU_TOR_2024-02-03,4,0.006879820954054594,-0.028394289314746857,home,-204,1.4901960784313726,True,49.01960784313726,-0.028394289314746857
op_2023-2024_SAS_NOP_2024-02-03,4,-0.024092135950922966,-0.029130766168236732,away,-278,1.3597122302158273,True,35.97122302158273,0.029130766168236732
op_2023-2024_MEM_GSW_2024-02-03,4,-0.009019168093800545,-0.06181001663208008,away,-227,1.4405286343612334,True,44.05286343612333,0.06181001663208008
op_2023-2024_OKC_CHA_2024-02-03,4,-0.017382336780428886,-0.029701288789510727,away,1250,13.5,False,-100.0,0.029701288789510727
op_2023-2024_PHI_BKN_2024-02-03,4,0.016586054116487503,-0.06887178868055344,home,-159,1.6289308176100628,False,-100.0,-0.06887178868055344
op_2023-2024_ATL_GSW_2024-02-04,4,0.011028101667761803,-0.01017813105136156,home,-141,1.7092198581560285,True,70.92198581560285,-0.01017813105136156
op_2023-2024_NYK_LAL_2024-02-04,4,0.007715337909758091,-0.13228771090507507,home,-238,1.4201680672268908,False,-100.0,-0.13228771090507507
op_2023-2024_SAS_CLE_2024-02-04,4,0.011242162436246872,0.0,home,375,4.75,False,-100.0,0.0
op_2023-2024_DAL_MIL_2024-02-04,4,0.022531528025865555,-0.015567248687148094,home,135,2.35,False,-100.0,-0.015567248687148094
